 1.835322    2.762111    0.227492    4.182095      5.303460      7.642053      9.892560      7.403689
 1.269001    4.049250    1.342534    4.952222      5.663111      7.486719     12.482245      9.784331
 1.965394    7.028544    5.185723    4.417393      6.717592     10.009799     14.716664      9.197431
 0.628394    3.800648    2.303101    4.726891      2.722295      7.248328      5.859655      8.337184
 0.572687    0.396105    2.668251    4.385807      4.406990      7.059874     10.963124      3.744546
 1.952392   -3.100137    2.092847    3.502009      4.069906      7.562734      0.725518      0.656914
 0.873932    3.615211    4.178808    3.808801      3.082888      6.222162     11.704235      6.362566
 0.564206   -2.116225    3.531799    3.687521      5.964738      8.335460     18.191877      9.028132
 2.598970    1.713901   -0.130394    4.003680      6.160555      7.209986      4.376389     11.435058
-1.246885    0.274848    1.226134    4.529303      5.623939     12.133853      9.488815     -1.983503
 2.161459    2.956186    3.691980    4.274760      5.407769      9.745315      3.070250      9.209366
 2.201012    1.868398    1.987060    3.993742      8.294871      3.565928      8.775056     -0.839694
 0.407164    4.054855    6.112146    4.083683      4.680584      8.347038      9.362086      6.804038
 1.345423    3.449699    3.710277    4.240826      6.220871      4.510202     14.715698      0.902860
 0.289196    4.845401    3.167601    3.620800      5.553715      6.561318      2.549073      3.658189
 1.928168    4.323606    1.938717    4.274515      1.937560      1.848758      7.857710      4.291057
 0.837560   -0.489899    1.094534    4.140055      5.135612      3.459649      8.506317      3.715282
-1.473175    3.496502    5.313358    3.801241      7.054292      7.912326     -3.015385      7.936319
 2.281302    5.750852    5.916580    4.367564      7.207922      8.854896     20.808956      7.402739
 2.520264   -2.071410    0.904991    4.173936      5.349619      4.089841     16.866092     12.781456
 0.978266    0.916937    2.206277    3.664306      4.163221      7.863669     17.187326      6.776166
 1.310356   -0.877308    3.260085    4.025583      4.285949      5.033494     13.730623      5.975151
 0.293183    1.823485    3.493104    5.071554      6.299158      8.940476      2.280888      1.392690
 3.355121   -0.044398    4.504794    4.140789      5.674662      7.506779      8.078112      6.277438
 1.340217   -2.524987    5.459289    4.124507      5.151773      2.455013     23.351670      3.544629
 2.108163   -0.217774    2.738194    4.559485      5.265848      4.803287      9.294005     10.671532
 2.042223    3.582666    1.813576    3.687612      7.092737      6.964274      3.721413      7.004891
 2.282169    1.906523    3.686159    4.194359      3.304389      7.550331      5.260942      3.776686
 0.938387    0.885494    1.552035    4.273503      5.446665     10.761975     -0.060774      3.081791
 1.656699    3.504990    2.198532    4.313919      3.191089      6.135580     14.337224      3.575973
 1.520367    6.143051    3.919514    4.650056      3.033486     12.158887      7.578769      3.611307
 1.187887    0.480869    0.646646    3.859562      7.777635      7.468681      7.549260      1.088082
 0.347350    1.749673    2.999592    3.705037      4.482601      8.931632      6.551957      9.463224
 2.169314   -1.593958    3.353324    4.615343      4.381355      9.282602     14.051224      6.663823
 0.624286    2.495284    2.641957    5.037683      3.854083      6.380264     14.226582      8.931842
 2.376538    4.357622    2.247680    3.957566      4.548722      2.959986     11.479159     -1.968603
 2.470964    3.563500    3.138702    3.926262      4.429847      6.761678      7.273907      4.234365
 0.650185   -1.792683    4.536600    4.235304      7.249633      8.761509      9.143332     11.425035
 1.445220    1.540790    2.258095    3.863097      3.290870      8.955495      7.660227      6.908469
-0.017304   -0.818865    1.229720    3.829690      1.286173      7.613140      5.117874      6.543161
 0.428031    3.572641    3.281207    4.291531      5.503340      9.500376     13.449337      5.739870
 1.612876    3.348392    2.670984    3.864066      5.394842      7.361268      4.964802     11.057343
 2.181069    6.627928   -0.476377    3.420183      4.002044     10.157781      7.936252      8.864589
 1.399621    3.655626    0.825720    3.959741      4.662321      8.799295      7.479292      3.986326
 0.970596    0.140551    3.973065    4.462995      5.790825      8.783594     18.076480      3.694181
-0.167308    1.263924    2.298192    3.882927      2.713610      1.827185     14.829737     10.732381
 1.090218    5.067979    3.459810    5.056842      3.754836      5.683350     -3.884791      7.117796
 0.623863    2.364913    2.796036    3.780399      1.477339      6.970047      8.348690      5.054075
 0.283659    4.004663    3.467871    4.155681      3.158613      6.172308      1.462468     12.845783
 2.607924   -1.143305    5.911539    3.963433      4.107716     12.617711      6.558646      5.752088
 1.267656    3.313086    3.986044    4.062644      3.674494      7.290425      6.362325     12.836037
-2.287299    3.044973    0.020234    3.447793      4.054707      9.004384      6.090350      1.753296
-0.373279   -0.783641    6.262566    4.161514      5.845418     10.759481     13.426219     -0.720945
 0.647371    0.880933    3.151017    4.366890      3.418161      8.948273     -0.036836      7.137893
 0.248288    0.078165    4.797363    3.264102      4.852839      8.133720      8.883661      4.889142
 1.325287   -0.156248    0.205484    3.729432      6.236520      5.898449     11.456721      0.952950
 3.101548    1.486835    2.425801    3.296421      7.682546      7.648289     12.388563      5.857249
 0.602473   -0.265117    4.517624    3.728280      5.309490      6.795902     16.805833      3.119549
-0.562657   -0.070720    3.009720    4.244990      1.582562      4.983956     22.568604      3.744529
-1.459948    5.422449    1.747297    4.338100      6.815002      6.222646     12.639227      8.700704
 2.652252    1.352455    3.178724    4.602544      3.972285      8.265863      5.588860      6.819351
 2.006737    3.806253    2.027392    4.196814      2.729692      6.338971     22.509321      8.428789
 1.800941    3.274705    2.412268    4.051500      5.304055     12.042313     17.593554      6.888092
-1.196890    2.465922    4.344107    5.182955      6.452159      9.012404     11.021107      7.074074
-0.532559    5.681843    0.874363    4.184739      5.697158      1.661297     11.906119      1.823891
 2.471585   -0.033211    3.711737    2.792533      2.556747      5.302600      7.846450      4.444246
 3.744786    3.585099    2.674406    3.548607      7.290747      4.416743     11.301638      1.592451
 1.206190    5.128605    1.436214    4.730335      3.858232     10.744140     13.970051      7.682544
 2.502967    5.431023    5.570940    3.786656      7.131138     12.632091     13.305711      8.828944
 0.777968    2.856452    2.918137    3.567736      6.365226      3.397131      8.041176      1.933648
 1.454865    0.575011    4.134285    4.744450      6.167046      1.551083     12.942353      6.188259
-0.364199    2.683374    3.394019    4.468622      1.139068      9.300665      4.554923      7.395549
 0.275866   -1.331500    3.022600    4.312264      2.831554      4.957234      3.534747      5.355132
-0.419444   -0.539244    2.470124    3.887714      5.090909      7.393094      5.217759     11.411807
 1.357930    3.928224    3.833233    3.266553      3.531848      2.722120     17.717940      3.522344
 2.111744    3.308142    2.654934    4.632113      5.330449      8.229862     -1.400783      6.678210
-0.503888   -3.495753    4.806028    3.338582      4.948799      5.707340      7.752704      3.343556
-0.065956    0.229573    5.125635    4.963347      6.680988      7.539208      6.784313      1.908785
 2.504512   -1.795918    4.510260    3.665875      3.853571      7.768417     11.864133      7.599103
 0.762518    4.667582    3.821357    4.391610      5.878634      4.062140      8.683076      5.023705
 1.624022    3.741250    3.224943    4.551341      3.430631      9.466450     10.164645      4.667308
 0.391669    1.482692    1.703672    3.252814      7.182486     10.168222     11.037355      6.166861
-0.612686   -1.221739    2.172703    4.311582      3.474818      6.028801      0.585057      9.477178
 0.119767    1.056254    3.549151    3.686578      5.706868      1.854291      9.432377      9.626926
 0.833361    2.991514    2.695844    3.215642      3.312040      9.342344     13.590457      3.007853
 0.722093    2.417664    2.642701    3.704430      4.437605      7.101994      9.526976      5.174249
-0.297336   -1.829351    4.204450    3.843465      4.869936      7.056788     15.016117      6.371600
 1.934420    2.077036    2.655102    3.220464      4.996693      8.245983     -0.295744      2.358742
 0.503982    4.101662    0.968547    4.660670      3.358145      4.372507     10.054875      4.227455
 2.369030   -0.607973    3.727219    4.686777      3.936439      7.408421      3.586901     10.801659
 1.280096    4.262883    3.365505    3.542115      4.846786     11.275788      7.886371     10.586771
 1.669017    4.841887    4.405037    3.540704      7.470719      5.974196      4.549985      5.643333
-0.158722    1.665707    2.780344    3.575389      4.709364      8.359805      7.984688      4.845894
 1.312559    3.831605    1.495523    4.013625      4.595230      8.061307      4.762164      1.765623
 2.807140    1.193235    1.207381    3.955745      6.430886      7.131077     18.423383      6.275312
 1.081039    1.868545    1.892832    3.829933      3.206983      6.557333      9.692279      8.409485
 1.510981    6.750475    3.187143    4.545585      5.735748      6.477797     13.131685     14.125540
 2.565110    1.566893    3.151693    4.299917      6.157734      8.601996      2.665449      1.899598
 2.803473    1.334090    3.908988    4.066796      6.558817      9.391329     17.382387      9.683873
 1.110344   -2.254080    3.522787    3.448617      5.899598      4.160965     16.611086      8.620394
 0.837124    2.198900    4.602497    4.429461      4.641457      5.331167     16.464040      1.412100
 0.231234    0.858062    4.689241    3.856885      4.865218     11.806967     16.517619      8.841724
 0.376223    0.858576    4.566623    4.356055      8.146149      6.500775      9.826494      9.330047
 0.347932   -1.296637    3.647756    3.880823      5.558278      7.651165      1.566114      7.114565
 0.900373    6.227930    4.033636    3.696458      5.545593      6.653154     -1.420609      2.196571
 0.584504   -0.702929    5.553388    4.523884      5.472333      7.122560     15.748724     10.906638
 1.654610    1.210477    2.337657    4.229866      5.384965      9.824051      6.625979     12.809776
 1.348482   -0.047132    2.707376    4.186830      4.697504      8.512470      7.439607      1.380251
 1.679837    5.308436    2.622473    4.712647      5.467887      5.280033      7.738693     11.526372
 0.951341   -0.592403    1.131660    3.648906      7.728832      8.915918     12.862893     10.205270
 1.815455    3.150631   -0.726850    4.334794      4.059669      6.348591     14.702232      5.183967
 0.374215    3.341951    5.108932    3.345931      1.718592     10.312418      6.043798      3.921250
-0.286646    0.443454    2.678280    4.445506      4.449238      7.015077     10.682488      5.136896
 0.928167    0.116745    1.606630    4.009611      5.186881      6.325464     13.569899      4.016801
 0.541976    2.114565    2.600244    3.213631      4.049678      6.974052      6.244971      0.393505
 1.418759    0.718044    4.030345    3.807003      7.440565     13.269362     20.673377      8.826307
 0.709251    6.830974    3.862271    4.403597      4.624069     10.735493      9.364413      2.992332
 1.865971    4.485852    3.018983    3.875006      4.433029      6.398712      1.228589      4.278607
 1.387193    4.878422    3.104465    3.019433      5.337807      7.605547      8.738428      8.953649
 1.108378   -0.651119    2.809927    3.632149      6.010976      5.054603      7.683103      7.954786
 1.788205    3.807649    5.294946    4.207248      4.894190      6.368722     15.616107     14.177068
 0.944123   -0.499043    3.325630    4.533187      5.768861      1.530715      3.495377     12.122252
 0.123645    1.083209    1.663458    4.058270      4.100233      7.480794      4.857547     10.830583
 2.438825    2.175364    2.221355    4.168241      4.698742      6.252656      8.725386      7.507583
 0.276450    5.028955    3.907816    4.470984      2.244920      4.441822      2.158664     11.261303
 0.030934   -2.992333    4.003721    4.129184      4.829457     11.453149      6.513938      6.630304
-0.132995    1.093845    1.457660    4.220574      5.274266      3.925813      3.320511      6.489042
 0.248096    0.754239    4.896304    4.330614      5.851479      6.781392     -3.155492      5.379403
 2.418165    4.857627    3.917863    4.370124      5.222240      9.058844      2.370930      3.897432
-0.434390    7.116705    3.590778    4.046562      3.887833      7.369344     11.557867     10.033916
-0.975343    8.321528    2.859954    3.476368      3.436693      5.285982     11.505658     11.987678
 1.820547    1.941765    2.245428    4.568734      7.269226      6.458101     12.577023      2.943640
 0.656731    4.034888    3.656214    5.113048      5.968753      7.646393     10.548901      6.873604
 0.555059    0.508960    3.683870    3.059252      5.768877     13.486689      8.791623      7.261625
-1.670588   -3.847608    3.601743    3.761438      3.822835      7.256030      4.892173     -0.094198
 3.076611    1.681171    2.920127    3.835698      4.305357      8.035637      1.080407      9.838060
-0.300007    2.001009    6.444392    3.292057      3.536701      6.588522      9.290279     10.257248
 0.285214    4.502924    4.051146    4.401694      6.106539     10.609985      4.984209      8.195776
 1.978717    3.743070    2.089191    4.872407      5.846279      6.852024      6.096148      8.245795
 1.846634    1.104435    2.456733    4.652567      6.353317      8.388706     12.400463      7.258815
 2.239191    0.142942    2.362912    4.389606      5.035284      3.670031     11.760523      2.748864
 1.290643   -1.515409    5.811563    3.935791      3.478435      7.010092      2.171544      6.182534
 0.617988    0.098929    1.513411    4.312511      5.294246     11.160277     18.983208      8.534764
-0.441314    0.439369    2.908284    4.216835      2.848716      8.322705     10.037170     10.916216
-0.037106    4.845688    1.728317    4.910330      1.915558      8.463493     11.940232      4.134849
 0.957445   -0.245791    3.699701    3.295771      4.364444      9.904980      3.635368      2.688423
 0.566917    4.085270    3.316490    3.949141      5.128312      5.621200      8.657757      9.675091
 1.059452    1.450498    0.764612    4.589521      3.720908      4.527510     14.668383      5.498913
 1.307913    1.523585    0.219037    4.279594      4.422861      1.284599     11.881646      1.370553
 1.287971    1.621896    0.847118    4.277003      5.127813      6.697921      7.445182      6.544287
 1.289428   -0.961158    3.237573    3.724364      4.986794      9.845961     17.144721      7.549908
 0.824385    2.019892    2.456103    4.690000      6.319397     12.220541      8.440739      9.768066
-0.470271   -1.869529    2.241860    4.228018      5.858574      6.818751     11.334284      8.978336
 1.143350    0.175469    2.454844    4.007275      4.619782      9.217193      6.546641      0.722004
 1.589193    1.461071    2.533133    4.554016      4.428327      7.085262     13.526272      3.571113
 1.429879    2.946398    3.049265    3.712575      4.259079      3.498515      2.297479      0.790457
 0.565713    3.692959    3.755002    3.931103      7.247734      7.241175     18.946339      4.758969
 1.501378    2.317663    3.772779    3.769834      3.682181     11.260501      8.263048      5.078536
 1.839472    3.726200    1.537738    3.532299      6.508386      4.694447      4.361960      0.800625
-1.950124    2.313312    1.241964    4.097339      4.207357      4.987913      0.959383      3.504653
 1.324829   -0.723408    5.299443    3.499189      4.991113      2.683891      6.408823      4.209837
 0.410027   -3.263718    5.917991    3.706432      5.639927      6.855375     17.976740     10.163978
-1.954337    0.867477    2.623425    3.719291      6.599608      4.188170     18.108433      3.673630
 0.907784    2.259413    4.689325    4.167439      4.378792      5.961781      6.879598      7.449196
 1.631589    2.010907    3.572062    4.266902      5.894569      8.504873     14.122830      7.131294
 0.736704    0.605880    4.866054    4.470357      3.675973      3.731241      8.240481      6.887424
 0.535150    1.422729    1.209198    3.839213      4.283537     13.627640      8.954344      0.935440
 1.721733    5.546742    2.454785    3.570009      5.757883      6.353746      9.487107      8.182323
 1.609943    3.789744    3.700345    4.944427      5.888744     10.020117      9.511213      5.013067
 1.886659    3.710373    1.994307    3.465127      5.840784      6.528923     16.830118      9.243633
 1.979540    3.446518    1.910018    3.854698      4.780666      1.972039      9.740250     10.540519
-0.976261    2.859689    2.333659    3.785752      6.842020      7.027024     10.593882      1.096858
-0.278753    4.477665    0.408837    3.809299      7.025116      2.784276     13.745802      4.471515
 0.867854   -2.561254    0.954382    3.834338      3.403137      4.075560     13.470129      9.433976
 1.831896    1.783571    3.824260    3.849288      4.605193      8.681745     21.617514      2.813734
 1.689763    3.383337    4.358115    3.366548      4.793026      6.679253     12.633636      9.894247
 0.730391   -0.415287    3.028315    3.859457      5.566820      5.378861     13.892210      4.777631
 0.996162    2.919110    2.234498    4.448460      5.001574      9.603777      7.217716      0.015028
-1.959839    0.598656    2.823265    3.927963      5.338319      4.306440      8.427926      4.903117
 1.252756   -2.458265    0.467220    4.776840      4.001237      5.851900     -2.009464      5.648565
 2.084323    0.629795    3.173638    4.457028      5.758724      3.860321      2.805868      6.611413
-0.292830    2.288889    4.337507    4.021403      4.124035      7.562776     13.299218      2.911661
-0.943909    1.474991    2.234002    4.433014      7.005611      7.898646      9.633912      2.004081
-0.343538   -2.905553    0.713187    3.371378      2.678656      9.259091     12.947341      7.873689
 2.194092    2.961606    2.218470    4.225232      4.988180      8.358950      7.746606     11.060562
-0.791874   -0.593644    1.722838    3.983761      4.420093      5.097992     16.203950     -1.265922
 1.374301    5.681398    2.475405    4.301083      5.630667     10.465658     10.110129      7.704358
 0.193750    4.457341    4.397927    3.765311      5.861637      7.603961     10.520896     -2.210587
 4.156654   -2.138587   -0.898018    4.751927      4.688282      6.089095     10.245419     10.446315
 2.271578    0.073316    6.717969    4.163831      5.127877      5.102624      5.315478      7.656651
-0.509049    4.488408    3.058310    4.512089      5.301382      3.880050      6.542831      2.166650
 0.969191   -0.257405    2.783702    4.396596      3.952116      6.018852     13.070819      2.003846
 0.207365    2.142371    3.125828    4.621905      4.002463      4.252649      9.790207      8.909469
 0.935116   -1.287891    3.091999    3.452635      5.181687      6.796545     10.269105      3.644039
 1.580503    2.609671    3.621232    4.187792      5.022527      7.645962      7.521596     12.788601
 0.884518    3.095433    2.615796    4.327931      6.200598      8.584082      5.975260      5.866236
 1.527942    2.284517    0.763356    4.742177      5.094172      5.871780      4.131366      6.296195
 0.231798    0.091853    3.272362    4.259129      4.821174      1.577959      8.029005      4.821131
 0.506557    2.424243    0.921810    4.364452      5.663992      4.253100     -1.072895     12.548511
-1.198918    0.997782    1.282898    3.834523      4.394862      7.004758     14.153812      9.351392
-0.068907    2.679518    2.450442    3.593606      4.193929      4.120406      8.977026      8.502504
 1.524994    2.599875    2.505909    4.212063      4.092551      5.830766      7.894549      7.791366
 2.484770    4.364533    3.879648    4.038578      7.085680      7.995939     10.812508      4.151286
 0.650606   -2.143339    0.512531    4.684078      5.285470      4.453016     14.600605      6.198935
 2.272211    1.321568    5.514640    3.697030      4.870461      8.774502      8.438727      3.710820
-2.043007    0.281182    2.374117    3.376414      4.867319      4.586538     16.939114      8.481557
 0.352816    0.577381    3.408466    4.653190      4.112910      7.797618     20.576161      5.957269
-0.828998    2.908591   -0.213179    4.380826      7.621373      3.275654      5.414286      4.157404
-0.295861   -0.539146    3.341439    4.112845      4.208068      3.496344      7.697301     13.023719
 0.980074    5.343480    2.907282    3.218197      8.329988      6.742458     13.748809      6.422552
 2.347388    6.136899    4.793662    4.098455      4.154573      5.349595     11.392319      8.607022
 0.788631    0.056999    4.549138    3.817169      4.342960     12.517729     11.785376      5.633317
 1.065390    4.058002    3.137283    4.049588      5.207877      5.341336      7.042268      3.496755
 2.059775   -1.035112    2.148353    4.009374      6.583478     10.109964     10.556326      8.289800
 0.268631    1.997049    3.815713    3.595926      4.354566      7.776176      6.787175      8.517630
 0.879496    2.403087    0.410060    4.064462      7.227345      4.985820      1.696014      6.803402
 0.269422    0.022916    0.532378    3.986762      2.946776      7.703740     20.992814      2.490758
-1.646192    2.690678    4.673355    3.799217      4.675767      9.661045     16.241412      7.900362
-0.231688    3.934108    2.701854    2.909198      4.854029     11.581104     15.354451      2.482845
 1.353628   -1.434855    2.718968    3.696206      5.042502      4.440929     17.952794      3.170397
 2.094686    2.634932    2.355973    3.515162      1.378777      7.261605     12.372199     11.082389
-0.077575    1.169661    4.893458    4.195338      4.472515     10.913140      9.545815      6.051973
 1.042465    1.071725    3.326881    4.027384      4.102077      9.109708     12.030921      6.750930
 1.117485    3.498803    4.464755    3.799074      5.360464      5.846493      7.299082      9.139983
 0.077937    0.028727    4.221017    3.494997      5.712683      5.356138      4.646481     13.478698
-0.891994    3.475737    2.288354    4.165530      5.704642      6.204621     14.358617     12.596469
 2.550331   -3.719551    0.812410    3.493804      4.740800      8.151649      8.763992      2.383461
 2.097254   -2.102983    2.552991    3.950504      3.877782      3.589756     15.386781      8.737046
 0.782099    2.214850    2.709711    3.525653      5.596652      4.512816     12.385388      4.164816
 1.018037    0.221154    2.557400    4.541385      6.200916      7.540595     12.398468      6.404150
 0.459868    1.699914    1.101302    4.091211      5.555133      6.242834      0.958495      4.155496
 0.847165    2.600210    2.658790    4.309719      7.122643      7.784813     10.551728      5.786771
 1.127184   -1.265354    3.157372    4.364571      4.994814      5.873001     10.614897      6.363343
 1.596118   -0.419762    3.381976    3.745924      5.606918      5.091608     12.449032      6.440739
 1.193973    2.492584    2.919040    4.465497      5.308390     11.905623      0.574169      3.263187
 0.743349    6.602126    2.518366    3.624945      2.445442     11.075772      1.409443      7.391963
-1.453141   -1.221903    2.549772    3.601202      3.742818      7.559655     12.190523     10.516299
-0.564955    3.282261    0.228969    3.709914      3.769074      9.476944     14.415724      9.371362
 2.746277    6.550525    1.962760    4.243764      5.574869      4.682922      2.555432      5.174960
 1.468671    2.635513    3.159860    3.708243      5.788863      6.166178      7.282900      8.228608
 0.178254    3.086099    4.230375    4.104676      4.845460      3.782217     11.324174      2.432829
-0.363980    3.453118    2.000557    4.172552      4.795735      7.928274     10.429438      5.881386
 1.631721    3.711256    3.415721    4.159855      4.128556     11.998811     -5.235291      8.717908
 1.569085    2.700839    2.926911    3.614139      5.456297      6.622911      5.952740      0.507032
 0.936032    2.741544    3.401234    4.029681      4.952225     10.375323      6.638051      4.546411
 3.627188    1.170457    0.350829    4.260409      4.169960      6.631645     11.832029     10.467115
 1.504546    2.429927    2.323491    4.341096      5.489647      8.630058     10.614415      5.230968
-0.036592    2.543196    3.712481    4.311501      4.563622      4.942863      3.941390      5.490967
 1.434180    1.339190    1.768300    4.315116      3.707419      7.543596      3.429121      6.411649
 1.103491    1.799467    2.316952    3.583483      5.584797      9.584754     11.110543      5.203776
 1.399287    1.759675    2.130540    3.934657      5.098999     10.661647      6.613172      5.921246
 2.485941    2.363574   -0.238791    3.961416      5.204792      9.292131     13.501576      5.182266
-1.545475    3.879159    2.651382    4.077342      4.186869      5.791381     10.700908      6.984524
 0.333057    2.083379    3.638157    3.319788      6.324633      3.405130     -3.197441      4.263431
-0.654418    3.307959    1.336636    4.066901      4.248943     12.713613     20.661707      7.437172
 1.309686    5.292512    3.422587    4.883958      4.231200      7.792279     22.528951      3.982855
 1.648401    1.855292    1.270772    4.425463      6.121323      7.167256      6.717407      5.655375
 1.263022    1.929218    1.829481    4.255603      3.609812     10.474724      7.071603      5.751551
 0.111923   -1.527270    5.320773    4.578647      6.257305      6.061924      4.278546      5.356619
 1.032827    1.648444    3.579925    4.292345      4.822273      6.003124      4.175108      8.002274
 1.325880   -1.128220    5.987984    3.201900      5.694657      6.083113      7.954787      5.611143
 2.918645    2.777402    2.498940    4.200699      5.094633      3.863110     10.043244     13.997393
 0.397761    1.344642    3.117285    5.067409      6.204590      5.339274      0.817523      6.895542
 2.140881   -1.590311    5.679120    4.809464      4.605584      4.993681      8.024634      4.307802
 0.672617    3.031469    4.024368    3.557336      5.459679      9.059586      5.454305      5.703347
 1.783083    0.573001    4.613076    4.201096      7.150607      3.775639      7.379954      5.521506
 0.704862    1.433826    3.600169    4.522379      5.664831      6.057883      4.747158      3.654419
 0.411956    7.272446    2.477597    3.926768      4.834894     11.267246     12.787471      2.630093
 0.557380    3.727974    2.307427    3.002370      5.309586      7.265715      7.013465      8.883036
 1.994025    2.041418    3.143322    3.916462      4.645500      6.377056      5.460997     10.614479
 0.186678    5.868801    3.746038    3.370971      6.401666      2.557425     15.180608      7.188186
 1.351820    1.530584    2.932074    3.482372      5.479586      6.613277     21.432463      7.058293
 3.351324   -0.538231    0.408408    3.142284      5.535843     10.165842     13.207350      3.024361
 1.113159    6.589966    0.278799    5.290862      4.118341      5.076313     13.348542      4.926168
-0.689630    0.793371    3.585283    3.477920      3.821748      8.579706     14.002611      4.017711
 1.633449    9.522988    2.637183    3.422730      4.808133      2.581654     10.754004      1.634160
 2.896558    0.600983    4.212627    4.344879      5.995239      4.647332      4.002013     12.211311
 1.460269    7.335428    1.398959    3.625789      3.970560      8.423209      9.731359      4.165043
 0.261276    0.984426    3.466278    4.194887      4.160902      8.170350      7.170132      0.575499
-0.665972    2.745580    4.000610    3.479507      3.801677      3.760465      6.648035      6.756762
-0.567389    2.308983    2.219668    4.335299      3.110163      7.515922      9.041971      7.737800
 0.934281    0.582193    2.660452    3.917024      4.403349      8.932954     12.602343      5.067936
 1.752570   -1.039147    3.999637    3.691471      7.249543     11.152634     11.610703      4.000008
 0.125460   -1.923875    1.968485    4.179990      7.354058      5.251117      8.553342      7.256334
 1.875882    3.059885    5.363365    4.462886      5.529320      9.475988      6.275108      7.853323
-0.344030    0.186701    0.690829    3.598627      4.756083      6.860805      5.030197      7.931366
 0.578788   -0.032547    1.360169    3.730920      3.207707      7.704075      1.121135      8.714047
 0.791002    2.495814    1.647169    4.618947      3.668665      6.720598     12.884322     12.982306
 3.741104    4.303264    4.111776    4.048754      5.393136      6.081918     12.976656     11.979442
 0.579201    1.729952    5.392644    3.589825      4.354231      7.325211     10.441548      3.753936
 2.179977    4.425743    3.602437    4.525364      5.865747      4.249856      2.715531      3.434800
 1.510100    2.613389    2.512608    3.097238      6.604002      5.098128     10.409787     12.629675
 0.510158   -0.118887    6.427081    3.484196      5.614205      4.539756      8.595959     10.582033
 2.249943    3.986582    4.045019    3.459012      5.543411      7.481675     10.870806      6.491024
 1.808590    0.321603    1.401430    4.164756      6.442217      8.784490     13.773922      7.551075
 1.556228    0.061613    3.513534    4.222997      4.859748      7.694855      8.711671      7.460535
-0.702094    5.095323    2.072828    3.702698      5.994499      6.440472      3.270561      7.500849
 0.539734    3.550136    2.261860    3.705534      3.800258      5.807366      7.435119      5.328609
 1.866517    3.401295    3.566009    3.502243      5.568136      3.778489     -2.276499      4.076133
 0.410405    0.669395    1.527924    4.433634      5.411796      6.080850     18.068561     10.952440
 0.285870    2.248139    2.794425    4.317673      5.564978      3.944443      8.780836      3.947316
 1.924681    3.994963    2.604175    2.622690      6.017944      7.724005      3.592223     12.389107
 1.455106    0.234619    1.527152    3.931565      1.756453      7.174499      5.638446      3.502830
 2.885055    4.691362    1.224147    4.488101      7.910250      4.454303      4.722092     12.766135
-0.832190    2.080765    1.699853    4.351171      3.170964      1.883135      5.582171     11.033952
